L,10,7252,79916555,116.847,-1.2522
L,11,54413,138828037,112.7196,-7.2341
G,10,18882,40194,117.3718,2.8696
L,11,61005,156180486,115.1657,-8.7831
L,11,54413,138818565,112.7314,-7.2491
L,11,47004,120378884,106.5381,-6.2067
L,10,6222,59551263,112.7267,-7.2449
L,10,2044,38361867,107.718,-6.9351
L,10,2044,38146571,107.7092,-6.9211
L,10,2046,38237215,107.7313,-6.9372
L,10,6222,59491605,112.7403,-7.2449
L,11,51130,130632198,108.5448,-6.7352
L,11,51130,130769413,108.5028,-6.7577
L,11,61014,156201732,115.2553,-8.6489
L,11,61014,156201733,115.2544,-8.6525
L,10,6228,59605013,112.7676,-7.2415
L,10,6228,59605023,112.7695,-7.2383
L,10,2015,38198805,107.5296,-6.8705
L,11,51006,130702854,107.6668,-6.9673
L,11,54413,138769668,112.7278,-7.2326
L,10,6022,59583253,112.6465,-7.2851
L,10,6229,59537173,112.7515,-7.2492
L,10,6022,59583243,112.6508,-7.2834
L,11,61003,156208134,115.1696,-8.7027
G,10,18730,42044,116.8736,-1.231
L,11,41306,110120453,106.8611,-6.2251
L,11,54412,138792454,112.7365,-7.2235
L,10,6022,59533067,112.6588,-7.2823
L,10,6022,59533077,112.6563,-7.2855
L,10,7961,82946080,117.5835,3.3045
L,11,51004,130742533,107.6075,-6.9151
L,11,51003,130680581,107.6024,-6.8856
L,10,9513,85760267,119.4406,-5.1961
L,11,61001,156207622,115.1675,-8.7366
L,11,41003,107585030,106.8286,-6.1486
L,10,7961,82946070,117.5873,3.3065
L,11,51007,130581766,107.716,-6.9317
L,11,51007,130711046,107.7089,-6.9242
L,10,6210,59587093,112.7273,-7.3322
L,11,61010,156215045,115.1794,-8.7674
L,10,6022,59533087,112.6876,-7.2971
L,10,6025,59395871,112.6647,-7.2688
L,10,9542,87130123,119.5152,-5.0949
L,10,9542,87085589,119.5142,-5.095
L,11,47103,120428548,106.7212,-6.3161
L,11,44005,117833988,106.8849,-6.3845
L,11,41306,112723972,106.8745,-6.2184
L,10,2013,109980447,107.5937,-6.8953
L,10,2013,109980437,107.5538,-6.8677
